player_name,player_number,spi_score
Kayden Pierre,24,5.1
John Pulskamp,1,5.2
Evgen Cheberko,21,6.9
Alexandru Matan,20,6.4
Dylan Chambost,7,7.7
DeJuan Jones,12,7.4
Jacen Russell-Rowe,19,7.2
Stephen Afrifa,30,6.4
William Agada,23,5.8
Logan Ndenbe,18,6.1
Khiry Shelton,11,6.0
Alenis Vargas,20,6.0
Dayne St. Clair,97,7.5
Carlos Harvey,67,7.5
Michael Boxall,15,7.2
Jefferson Diaz,28,7.5
Joseph Rosales,8,7.6
Hassani Dotson,31,8.3
Robin Lod,17,7.8
Wil Trapp,20,7.0
Bongokuhle Hlongwane,21,7.3
Kelvin Yeboah,9,9.0
Joaquin Pereyra,26,7.3
