match_url,competition_name,competition_year
https://www.fotmob.com/matches/philadelphia-union-vs-orlando-city/1ci54wc7#4386713,mls,2024
https://www.fotmob.com/matches/sporting-kansas-city-vs-real-salt-lake/1fyeb1#4386866,mls,2024
https://www.fotmob.com/matches/chicago-fire-fc-vs-philadelphia-union/90jwu6m#4386597,mls,2024
https://www.fotmob.com/matches/chicago-fire-fc-vs-philadelphia-union/90jwu6m#4386854,mls,2024
https://www.fotmob.com/matches/real-salt-lake-vs-houston-dynamo-fc/1tse70#4386958,mls,2024
https://www.fotmob.com/matches/real-salt-lake-vs-los-angeles-fc/4vexhen5#4386906,mls,2024
https://www.fotmob.com/matches/real-salt-lake-vs-minnesota-united/ai5l3mi#4386640,mls,2024
https://www.fotmob.com/matches/new-york-red-bulls-vs-orlando-city/haa4lj8#4663701,mls,2024
https://www.fotmob.com/matches/real-salt-lake-vs-philadelphia-union/918ks21#4386671,mls,2024
https://www.fotmob.com/matches/houston-dynamo-fc-vs-seattle-sounders-fc/4eyz706#4386973,mls,2024
https://www.fotmob.com/matches/fc-dallas-vs-portland-timbers/mnrhsos#4386857,mls,2024
https://www.fotmob.com/matches/san-jose-earthquakes-vs-la-galaxy/1g6wh5#4386621,mls,2024
https://www.fotmob.com/matches/new-york-city-fc-vs-atlanta-united/b4ccvx74#4386636,mls,2024
https://www.fotmob.com/matches/san-jose-earthquakes-vs-real-salt-lake/1fy443#4386953,mls,2024
https://www.fotmob.com/matches/chicago-fire-fc-vs-houston-dynamo-fc/1ry9r7#4386639,mls,2024
https://www.fotmob.com/matches/los-angeles-fc-vs-austin-fc/rrntq1xp#4386863,mls,2024
https://www.fotmob.com/matches/fc-dallas-vs-toronto-fc/wnzx6x#4386832,mls,2024
https://www.fotmob.com/matches/philadelphia-union-vs-fc-cincinnati/5bvoytvg#4387289,mls,2024
https://www.fotmob.com/matches/colorado-rapids-vs-portland-timbers/mxqoz04#4386593,mls,2024
https://www.fotmob.com/matches/columbus-crew-vs-philadelphia-union/8z98zp4#4386950,mls,2024
https://www.fotmob.com/matches/san-jose-earthquakes-vs-vancouver-whitecaps/motubfc#4386789,mls,2024
https://www.fotmob.com/matches/new-york-red-bulls-vs-sporting-kansas-city/1f8fsd#4386932,mls,2024
https://www.fotmob.com/matches/colorado-rapids-vs-nashville-sc/5g5the84#4386623,mls,2024
https://www.fotmob.com/matches/colorado-rapids-vs-los-angeles-fc/4w3n0887#4386664,mls,2024
https://www.fotmob.com/matches/la-galaxy-vs-los-angeles-fc/4vfdm25v#4386961,mls,2024
https://www.fotmob.com/matches/new-york-city-fc-vs-inter-miami-cf/ehmhb14p#4386666,mls,2024
https://www.fotmob.com/matches/minnesota-united-vs-st-louis-city/h26oqz89#4386959,mls,2024
https://www.fotmob.com/matches/dc-united-vs-philadelphia-union/9183ryb#4386679,mls,2024
https://www.fotmob.com/matches/colorado-rapids-vs-inter-miami-cf/5zox1l47#4386635,mls,2024
https://www.fotmob.com/matches/fc-cincinnati-vs-inter-miami-cf/i2lpg9il#4386895,mls,2024
https://www.fotmob.com/matches/columbus-crew-vs-new-york-red-bulls/1ams94#4387287,mls,2024
https://www.fotmob.com/matches/sporting-kansas-city-vs-la-galaxy/1g76oy#4386657,mls,2024
https://www.fotmob.com/matches/san-jose-earthquakes-vs-houston-dynamo-fc/1trfsc#4386638,mls,2024
https://www.fotmob.com/matches/new-york-city-fc-vs-nashville-sc/dmztmw7m#4387029,mls,2024
https://www.fotmob.com/matches/vancouver-whitecaps-vs-charlotte-fc/gzi540bn#4386769,mls,2024
https://www.fotmob.com/matches/fc-dallas-vs-colorado-rapids/1sg7nz#4386705,mls,2024
https://www.fotmob.com/matches/minnesota-united-vs-fc-cincinnati/5igddc33#4386988,mls,2024
https://www.fotmob.com/matches/real-salt-lake-vs-colorado-rapids/1u9y9q#4386942,mls,2024
https://www.fotmob.com/matches/fc-dallas-vs-seattle-sounders-fc/4aqgmuc#4386701,mls,2024
https://www.fotmob.com/matches/philadelphia-union-vs-nashville-sc/7tqy02md#4386898,mls,2024
https://www.fotmob.com/matches/new-york-red-bulls-vs-toronto-fc/wsazkm#4387052,mls,2024
https://www.fotmob.com/matches/portland-timbers-vs-new-york-city-fc/4nhrxi2a#4386619,mls,2024
https://www.fotmob.com/matches/orlando-city-vs-atlanta-united/6xaas93u#4387288,mls,2024
https://www.fotmob.com/matches/seattle-sounders-fc-vs-minnesota-united/q6nz6h0#4386945,mls,2024
https://www.fotmob.com/matches/chicago-fire-fc-vs-toronto-fc/wnx874#4387027,mls,2024
https://www.fotmob.com/matches/la-galaxy-vs-charlotte-fc/banw37wm#4386743,mls,2024
https://www.fotmob.com/matches/vancouver-whitecaps-vs-los-angeles-fc/8t3ytgca#4662948,mls,2024
https://www.fotmob.com/matches/real-salt-lake-vs-minnesota-united/ai5l3mi#4662945,mls,2024
https://www.fotmob.com/matches/orlando-city-vs-charlotte-fc/g5z4wn87#4386986,mls,2024
https://www.fotmob.com/matches/minnesota-united-vs-st-louis-city/h26oqz89#4387294,mls,2024
https://www.fotmob.com/matches/chicago-fire-fc-vs-orlando-city/h9r0tbh#4386781,mls,2024
https://www.fotmob.com/matches/la-galaxy-vs-colorado-rapids/1ujvja#4662942,mls,2024
